YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW
2004,12,12,11,937.4,1017.1,18.8,18,17.5,92,20,5,2,2
2004,12,12,12,938.7,1017.2,19.7,17.2,15.9,80,18.1,5,2,3
2004,12,12,13,938.3,1007,19,17,15.8,82,17.9,5,2,3
2004,12,12,14,936,1013.8,21,18.8,17.6,81,20.1,5,2,3
2004,12,12,15,935.3,1013.9,18.2,17,16.3,89,18.5,0,0,3
2004,12,12,16,936.2,1014.8,19,17,15.8,82,17.9,0,0,3
2004,12,12,17,937.8,1016.5,18.6,17,16,85,18.2,0,0,  
2004,12,12,18,937.4,1015.9,19.4,17,15.5,78,17.6,14,2,2
2004,12,12,19,935.2,1013.5,19.4,16,13.7,70,15.7,18,2,7
2004,12,12,20,934.4,1012,20.8,15,10.7,52,12.9,0,0,3
2004,12,12,21,933.9,1012.1,20,17,15.1,73,17.2,0,0,2
2004,12,12,22,934.6,1012.2,20.4,16.6,14.1,67,16.1,0,0,3
2004,12,12,23,934.4,1013,18,16.6,15.7,87,17.8,0,0,2
2004,12,12,24,935.2,1014.4,16.6,16,15.6,94,17.7,14,2,1
2004,12,12,25,937.4,1015.8,20.2,18.2,17.1,82,19.5,14,4,4
2004,12,12,26,935.6,1014.2,18.8,16,14.2,74,16.2,9,2,3
2004,12,12,27,935.4,1013.7,19.4,16,13.7,70,15.7,18,2,3
2004,12,12,28,936.4,1014.7,19.2,17,15.6,80,17.7,0,0,2
2004,12,12,29,937.2,1015.7,20,18,16.8,82,19.1,0,0,2
2004,12,12,30,936.2,1014.5,19.4,17,15.5,78,17.6,0,0,3
2004,12,12,31,936.7,1014.5,20.2,17,15,72,17,0,0,5
2004,12,48,1,933.3,1010.1,24.8,18.2,14.1,51,16.1,36,2,5
2004,12,48,2,935.6,1012.6,24.2,20,17.7,67,20.2,9,2,6
2004,12,48,3,935.8,1012.8,24.2,18.2,14.5,55,16.5,9,2,7
2004,12,48,4,935.9,1012.7,24,18,14.3,54,16.3,9,   ,5
2004,12,48,5,933.9,1010.2,26.2,17.6,11.8,41,13.8,9,2,5
2004,12,48,6,935.1,1012.8,23.8,16,10.3,42,12.5,36,2,5
2004,12,48,7,935.8,1012.4,24.4,17,12,46,14,36,2,8
2004,12,48,8,935.2,1012.7,23,20,18.4,75,21.2,9,2,5
2004,12,48,9,933.2,1009.5,26.4,19,14.5,48,16.5,9,2,5
2004,12,48,10,934.2,1011,25,18.8,15.1,54,17.2,0,0,6
2004,12,48,11,933.8,1010.4,25.4,19,15.2,53,17.3,9,4,7
2004,12,48,12,934.8,1011.6,25,20,17.3,62,19.7,5,2,6
2004,12,48,13,934.5,1011.6,24,19,16.1,61,18.3,5,2,6
2004,12,48,14,932.2,1008.6,25.2,20,17.2,61,19.6,9,2,6
2004,12,48,15,932.8,1009,24.4,18,14,52,16,9,2,6
2004,12,48,17,934.8,1011.4,25.2,18.2,13.8,49,15.8,9,4,7
2004,12,48,18,933.3,1009.6,26.8,18,12.2,40,14.2,9,2,7
2004,12,48,19,931.4,1007.8,26,16.2,8.7,34,11.2,9,   ,4
2004,12,48,20,930.5,1005,28.4,17,8.5,29,11.1,0,0,5
2004,12,48,21,930.5,1006.2,27.2,18.6,13.2,42,15.2,0,0,2
2004,12,48,22,930.6,1006,27,16.2,7.8,30,10.6,0,0,5
2004,12,48,23,931,1006.8,28,16.6,7.8,28,10.6,9,2,8
2004,12,48,24,932.7,1008.8,26.2,19,14.7,49,16.7,9,2,6
2004,12,48,25,934.1,1010.9,24.2,17.2,12.5,48,14.5,9,4,8
2004,12,48,26,931.8,1008.2,26,17.2,11.1,39,13.2,5,2,7
2004,12,48,27,932.2,1008.3,26.2,19,14.7,49,16.7,9,2,8
2004,12,48,28,933.5,1010.1,25.8,18.2,13.4,46,15.4,0,0,7
2004,12,48,29,933.8,1010.6,24.2,18.6,15.3,57,17.4,0,0,8
2004,12,48,30,932.8,1009.2,26,18,12.8,44,14.8,0,0,7
2004,12,48,31,932.2,1008,28,20,15.4,46,17.5,0,0,7
2005,1,12,1,937.7,1015.6,20.2,17,15,72,17,18,2,5
2005,1,12,2,936.9,1015.2,19.4,16.6,14.8,75,16.8,18,4,8
2005,1,12,3,936,1013.8,20.8,18.6,17.4,81,19.9,18,2,8
2005,1,12,4,937.4,1015.3,21,18,16.2,74,18.4,0,0,2
2005,1,12,5,938.1,1016.6,19.6,17,15.4,77,17.5,27,2,2
2005,1,12,6,937.6,1016.3,19,16.8,15.4,80,17.5,18,2,2
2005,1,12,7,937.7,1016.2,20,16.8,14.8,72,16.8,23,2,4
2005,1,12,8,937.2,1015.7,19.4,16.2,14.1,71,16.1,14,2,2
2005,1,12,9,937.1,1016.4,16.6,14,12.1,75,14.1,27,2,3
2005,1,12,10,935,1013,17.8,14,11.1,65,13.2,9,2,2
2005,1,12,12,936.3,1015,19,15.8,13.7,71,15.6,0,0,3
2005,1,12,13,936.4,1014.7,19.8,15,11.5,59,13.6,0,0,3
2005,1,12,14,936,1013.8,20.2,15.6,12.4,61,14.4,14,2,2
2005,1,12,15,935.7,1014.4,18.8,16,14.2,76,16.2,0,0,2
2005,1,12,16,936.1,1015,17.8,15,13,74,15,0,0,3
2005,1,12,17,935.9,1014.2,19.4,17,15.5,78,17.6,14,2,2
2005,1,12,18,936.1,1013.9,21,18,16.2,74,18.4,23,2,6
2005,1,12,19,936,1013.8,21.6,18.6,16.9,75,19.3,18,20,6
2005,1,12,20,937.4,1015.3,21,18.2,16.6,76,18.9,18,20,5
2005,1,12,21,938.9,1016.8,20.2,16.6,14.3,69,16.3,0,0,3
2005,1,12,22,938.3,1016.2,22,19,17.3,75,19.7,0,0,2
2005,1,12,23,936.2,1014,21,19,17.9,82,20.5,0,0,7
2005,1,12,24,936.6,1014.4,21,20,19.5,91,22.7,14,22,5
2005,1,12,25,936.2,1014,20.8,18.6,17.4,81,19.9,18,8,7
2005,1,12,26,935.6,1013.4,22,19,17.3,75,19.7,18,22,5
2005,1,12,27,933.3,1010.9,21,18,16.2,74,18.4,18,20,7
2005,1,12,28,933.7,1011.3,20.6,20,19.7,95,22.9,0,0,7
2005,1,12,29,933.4,1011.6,19.8,17.2,15.6,77,17.7,0,0,6
2005,1,12,30,933.4,1011.6,20,17.4,15.8,77,17.9,18,2,11
2005,1,12,31,934.3,1011.9,21.6,19,17.6,78,20.1,0,0,7
2005,1,48,1,933.6,1009.6,27.6,19,13.7,42,15.7,36,2,6
2005,1,48,3,933.3,1009.6,27,19,14.1,45,16.1,14,2,7
2005,1,48,4,934.6,1010.9,26.9,19.2,14.4,49,16.9,0,0,8
2005,1,48,5,935.6,1012.1,27.2,17,9.8,34,12.1,14,2,7
2005,1,48,6,934,1010.3,26.9,16.6,9.4,34,11.8,9,2,2
2005,1,48,7,933.7,1010.3,26,18,12.8,44,14.8,9,4,7
2005,1,48,8,933.9,1010.2,26.4,18,12.5,42,14.5,14,2,7
2005,1,48,9,933.1,1009.7,25.4,16.6,10.3,38,12.5,14,7,6
2005,1,48,10,931.4,1007,28.6,17,8.3,28,10.9,36,2,5
2005,1,48,12,932.6,1008.2,28.2,17.8,10.6,33,12.8,0,0,  
2005,1,48,13,933,1009.3,27,17.2,10.2,35,12.4,0,0,4
2005,1,48,14,931.4,1007.2,27.6,18,11.6,37,13.7,9,2,7
2005,1,48,15,931.7,1007.5,28,17.6,10.3,33,12.5,9,2,6
2005,1,48,16,931.9,1007.5,28.6,19,13.1,38,15,14,2,4
2005,1,48,17,930.8,1006.2,28.8,19,12.8,37,14.8,9,2,6
2005,1,48,18,931.4,1006.5,30.2,20,13.9,37,15.9,23,2,20
2005,1,48,19,933.1,1008,28.2,20.6,16.4,49,18.6,18,20,7
2005,1,48,20,934.8,1010.8,27.6,19,13.7,42,15.7,18,20,9
2005,1,48,21,933.6,1010.2,26,20,16.7,56,19,0,0,10
2005,1,48,22,934.5,1010.8,27,20,16.1,51,18.3,0,0,7
2005,1,48,23,933.3,1009.3,28,20.2,15.8,47,17.9,0,0,9
2005,1,48,24,932.9,1008.5,29,20.6,15.9,45,18.9,23,2,7
2005,1,48,25,932,1007.3,29.4,20.4,15.3,42,17.4,18,2,6
2005,1,48,26,930.8,1006,29.4,20.6,15.7,43,17.8,14,2,3
2005,1,48,27,930.3,1005.3,30,20.6,15.3,41,17.4,18,20,6
2005,1,48,28,929.7,1005.1,28.8,19.6,14.1,41,16.1,0,0,6
2005,1,48,29,929.6,1004.8,29.4,20.2,14.9,41,16.9,0,0,6
2005,1,48,30,930.8,1006.5,27.4,18.8,13.4,42,15.4,0,0,8
2005,2,12,1,936,1013.8,22,20,19,83,22,18,4,3
2005,2,12,2,936.5,1014.8,20,19.4,19.1,94,22.1,0,0,2
2005,2,12,3,936.2,1014,21.8,20,19.1,84,22.1,14,   ,1
2005,2,12,4,936.8,1014.4,21.6,21.2,21,96,24.9,18,   ,2
2005,2,12,5,936,1013.8,22,19.6,18.3,80,21,18,12,4
2005,2,12,6,936.9,1014.7,21,18,16.2,74,18.4,18,2,4
2005,2,12,7,937.6,1015.3,22.2,14.6,8.5,43,11.1,18,2,3
2005,2,12,8,938,1016.5,19.6,17,15.4,77,17.5,18,2,2
2005,2,12,9,938.8,1017.3,19.4,17.2,15.9,80,18.1,18,2,6
2005,2,12,10,939,1016.8,22.2,15,9.4,44,11.8,14,4,3
2005,2,12,11,940.3,1018.1,22,16,11.3,49,13.4,14,4,4
2005,2,12,12,939.5,1017.3,22.4,14.6,8.3,40,10.9,18,4,4
2005,2,12,13,937,1015.7,18.4,13,8.5,52,11.1,0,0,4
2005,2,12,14,935.5,1013,22.2,14.6,8.5,41,11.1,18,2,2
2005,2,12,15,935.2,1012.4,23.6,14.6,7.1,35,10.1,0,0,3
2005,2,12,16,934.3,1011.9,22,15.2,10.1,47,12.3,0,0,4
2005,2,12,17,934.1,1011.4,23,16.6,12.2,51,14.2,18,2,7
2005,2,12,18,934.7,1011.8,23.8,17,12.4,49,14.4,18,2,4
2005,2,12,19,935.6,1012.6,24.4,16.8,11.5,44,13.6,36,2,6
2005,2,12,20,935.6,1012.8,23.4,15,8.3,38,10.9,18,4,10
2005,2,12,21,935.1,1012.9,20.4,17,14.9,70,16.9,18,4,7
2005,2,12,22,936.3,1013.8,22.8,20,18.5,77,21.3,18,6,7
2005,2,12,23,936.9,1014.4,22.8,20,18.5,77,21.3,18,2,6
2005,2,12,24,936.5,1014,22.8,20,18.5,77,21.3,23,2,8
2005,2,12,25,935.7,1012.7,24.2,14.6,6.4,32,9.6,23,4,6
2005,2,12,26,937,1014.4,23.4,17,12.7,51,14.7,18,24,6
2005,2,12,27,936.3,1013.8,22.4,16,11.5,50,13.6,18,24,6
2005,2,12,28,935.8,1012.8,24.8,16,9.4,38,11.8,18,4,5
2005,2,48,1,932.9,1010.3,22,21,20.5,91,24.1,9,4,1
2005,2,48,2,933.3,1010.1,25,21,19,69,22,18,2,4
2005,2,48,3,932.8,1008.4,28.4,21,17.1,50,19.5,18,   ,6
2005,2,48,4,932.6,1008.2,28.6,20.6,16.2,47,18.4,5,   ,5
2005,2,48,5,932.9,1008.5,28.8,20.8,16.4,47,18.6,5,2,4
2005,2,48,6,933.3,1008.8,29.6,20.4,15.2,42,17.3,18,2,4
2005,2,48,7,934.5,1010.5,28,20.6,16.6,50,18.9,18,2,8
2005,2,48,8,934.7,1010.7,27.4,20.6,16.9,53,19.2,18,   ,8
2005,2,48,9,936.3,1012.2,28.4,16.6,7.4,27,10.3,18,4,6
2005,2,48,10,936.7,1012.6,28.4,16.8,7.9,28,10.6,14,4,8
2005,2,48,11,936.2,1011.9,29.4,17.8,9.6,29,11.9,14,4,8
2005,2,48,12,935.4,1010.8,30.6,16.6,5,20,8.7,18,4,8
2005,2,48,13,934.3,1009.5,30.6,16.8,5.6,21,9.1,18,2,9
2005,2,48,14,931.8,1006.6,31.8,18.6,9.4,26,11.8,18,2,8
2005,2,48,15,931.3,1005.6,33.2,19.4,10.2,24,12.4,18,2,6
2005,2,48,16,930.4,1004.3,34.4,19,8,20,10.7,18,4,4
2005,2,48,17,930.1,1004,34.6,18.6,6.6,18,9.7,18,2,6
2005,2,48,18,931.4,1005.7,33.6,18,5.9,18,9.3,18,2,7
2005,2,48,19,931.8,1006.1,34,17.6,4.1,15,8.2,14,4,6
2005,2,48,20,932.4,1007.5,30.2,16,3.2,18,7.9,14,4,9
2005,2,48,21,931.3,1006.6,30,17,6.8,23,9.9,18,4,6
2005,2,48,22,932.8,1008.1,29.8,21,16.2,44,18.4,18,4,8
2005,2,48,23,932.3,1007.6,30,20.6,15.3,41,17.4,23,2,6
2005,2,48,24,932.5,1007.1,32.4,19.8,11.8,28,13.8,23,4,8
2005,2,48,25,932.4,1007.2,31.4,19.2,11.2,29,13.3,18,4,9
2005,2,48,26,932.9,1007.5,32.6,19.6,11.2,27,13.3,18,   ,7
2005,2,48,27,931.8,1006.4,32.2,17.6,6.2,20,9.5,18,6,10
2005,2,48,28,931.8,1006.6,32,18,7.6,22,10.4,18,7,11
2005,3,12,1,935.7,1013.5,21.2,17.2,14.7,66,16.7,18,4,5
2005,3,12,2,938.7,1016.6,21.2,18.2,16.4,74,18.6,18,4,7
2005,3,12,3,937.7,1016.2,20,18.4,17.5,86,20,18,2,6
2005,3,12,4,938.4,1016.3,20.4,18,16.6,79,18.9,18,4,6
2005,3,12,5,939,1017.1,22,19.2,17.7,76,20.2,18,5,5
2005,3,12,6,938.9,1016.5,24,20.6,18.9,73,21.8,18,4,8
2005,3,12,7,938.5,1016.4,21.8,20,19.1,84,22.1,18,4,7
2005,3,12,8,938.7,1016.1,23.8,20.2,18.3,71,21,18,4,8
2005,3,12,9,938.8,1016.2,24,20.2,18.2,70,20.9,14,4,9
2005,3,12,10,937,1013.8,24.2,20.6,18.7,92,21.5,18,   ,7
2005,3,12,11,935.3,1012.3,24.6,21.6,20.1,76,23.5,18,4,5
2005,3,12,12,934.7,1011.5,24.4,21.4,19.9,76,23.2,0,0,  
2005,3,12,13,934.4,1011.2,24.8,21.6,20,75,23.4,18,2,5
2005,3,12,14,935.3,1012.5,23.4,21.2,20,80,23.4,0,0,5
2005,3,12,15,934.9,1011.8,23.2,20.6,19.3,79,22.4,18,2,6
2005,3,12,16,935,1012.2,24,20,17.9,69,20.5,18,2,8
2005,3,12,17,935.1,1012.1,24.8,20.8,18.7,69,21.6,18,2,6
2005,3,12,18,934.7,1011.5,25,20.6,18.3,66,21,0,0,4
2005,3,12,19,934,1011.1,23.6,21,19.7,79,20.9,18,2,4
2005,3,12,20,935,1012,24.6,17.6,13,49,15,0,0,  
2005,3,12,21,933.6,1009.9,,,,   ,   ,  ,   ,  
2005,3,12,22,932.9,1009.5,24.6,20.8,18.9,70,21.8,18,4,6
2005,3,12,23,932,1008.1,26.2,21.4,19,65,22,18,4,5
2005,3,12,25,932.9,1008.7,27.4,21.6,18.7,59,21.6,18,2,8
2005,3,12,26,933.7,1009.7,27.4,21.6,18.7,59,21.6,18,2,2
2005,3,12,27,933.8,1009.8,27.4,23,20.9,67,24.7,18,   ,1
2005,3,12,28,933.7,1010,26.4,22.4,20.5,70,24.1,18,   ,3
2005,3,12,29,932.8,1008.6,27.4,22.6,20.3,65,25.8,0,0,3
2005,3,12,30,931.6,1007.4,28,23,20.7,65,24.4,0,2,1
2005,3,12,31,930.4,1006.1,28,23,20.7,65,24.4,18,   ,3
2005,3,48,2,934.3,1009.3,31.8,20,12.8,31,14.8,18,2,9
2005,3,48,3,933.2,1007.9,32.8,19,9.5,24,11.9,18,4,  
2005,3,48,4,933.8,1008.8,33,20,11.8,28,13.8,18,4,10
2005,3,48,5,934.7,1009.4,33,21.4,14.9,34,16.9,14,4,8
2005,3,48,6,934,1008.7,33,20,11.8,28,13.8,18,4,8
2005,3,48,7,934.2,1009.2,32,20,12.6,31,14.6,18,4,9
2005,3,48,8,934.5,1009.5,32,22,14.8,35,16.8,14,3,7
2005,3,48,9,933.7,1008.4,32.6,20.6,13.5,31,15.5,14,4,6
2005,3,48,10,932.7,1008.8,26.8,21.6,19,62,22,14,6,5
2005,3,48,11,934.9,1009.9,31.4,21.6,16.4,40,18.6,14,4,4
2005,3,48,12,930.5,1005.7,30,20.6,15.3,41,17.4,18,4,7
2005,3,48,13,930.6,1005.8,29.6,21.8,17.8,49,20.4,18,2,5
2005,3,48,14,931.2,1005.8,32.6,19,9.7,24,12,9,2,7
2005,3,48,15,930.4,1004.8,32.2,21.6,15.9,36,18.1,14,2,6
2005,3,48,16,931.4,1006.4,32,20.6,13.9,53,15.9,14,2,9
2005,3,48,17,931.8,1006.9,30.2,20.2,14.3,38,16.3,18,6,10
2005,3,48,18,931.1,1005.7,32.2,20.6,13.8,33,15.8,18,2,10
2005,3,48,19,930.3,1003.3,34.2,18.6,7,21,10.1,14,4,2
2005,3,48,20,930.7,1004.9,33.2,19.6,10.7,25,12.9,18,4,8
2005,3,48,21,929.3,1003,,,,   ,   ,  ,   ,  
2005,3,48,22,927.7,1001,35.2,22,14.7,29,16.7,14,2,7
2005,3,48,23,927,1000.7,34.6,21,12.9,27,14.9,18,   ,5
2005,3,48,24,928.1,1002.1,34,18,5.9,1,8.6,36,   ,10
2005,3,48,25,928.4,1002.1,35,21,12.6,26,14.6,9,2,3
2005,3,48,26,929.3,1002.3,34.2,20,11,25,13.1,14,2,1
2005,3,48,27,929.4,1002.4,35,22.6,16.1,33,18.3,0,   ,2
2005,3,48,28,929.4,1003.1,35.2,22.6,16,32,18.2,18,   ,3
2005,3,48,29,928.6,1002.3,35,22.4,16.1,33,18.3,18,2,2
2005,3,48,30,926.8,1000.4,35,22.2,15.3,31,17.4,18,2,1
2005,3,48,31,932.6,1001.6,32,23.6,19.7,48,22.9,14,   ,2
2005,4,12,1,931.7,1007.3,29,23.8,21.5,64,25.6,18,2,1
2005,4,12,2,932.9,1009.3,25.6,23,21.8,80,26.1,18,2,3
2005,4,12,3,933.6,1010.2,25.8,21.6,19.5,67,22.7,18,2,3
2005,4,12,4,933.9,1010.5,25.8,22.2,20.5,73,24.1,0,2,3
2005,4,12,5,933.4,1010.2,25,22,20.6,76,24.3,5,2,1
2005,4,12,6,933.7,1011.3,21.2,21,20.9,98,24.7,0,0,1
2005,4,12,7,932,1008.6,24.6,21.8,20.4,76,24,9,2,2
2005,4,12,8,932.3,1008.9,24.6,21.6,20,75,23.4,0,0,1
2005,4,12,9,932.5,1008.9,25.6,22.6,21.3,78,25.3,0,0,1
2005,4,12,10,932.3,1008.1,28,23,20.7,65,24.4,18,2,2
2005,4,12,11,933.4,1010,25.6,22.6,21.2,77,25.2,0,0,0
2005,4,12,12,933.7,1009.7,27.6,23.6,21.8,71,26.1,18,2,1
2005,4,12,13,936,1012.7,25.8,22.8,21.4,77,25.5,18,2,5
2005,4,12,14,937.1,1013.7,26.8,23,21.3,72,25.3,23,2,4
2005,4,12,15,936.4,1012.3,28.6,23.6,21.4,65,25.5,18,2,6
2005,4,12,16,936.6,1012.8,28,21.6,18.4,56,27.2,18,2,3
2005,4,12,17,934.9,1010.4,29.6,20,14.3,39,16.3,9,2,6
2005,4,12,18,934.7,1010.5,28.8,20.6,16.1,46,18.3,23,2,5
2005,4,12,19,936.9,1013.6,25.8,19,15,51,17,14,2,8
2005,4,12,20,936.5,1012.7,27.6,22.4,19.9,63,23.3,18,2,6
2005,4,12,21,934.8,1011.1,26.6,21.6,19.1,64,22.1,36,2,7
2005,4,12,22,933.5,1009.5,28.8,22,18.6,54,21.4,36,2,6
2005,4,12,23,934.1,1009.6,30,22,17.9,48,20.5,23,2,6
2005,4,12,24,933.8,1009.6,28.8,22,18.6,54,21.4,14,2,8
2005,4,12,25,933.9,1009.4,29.6,22.2,18.5,51,21.3,18,2,5
2005,4,12,26,933.1,1008.9,29,22,18.5,53,21.3,18,2,5
2005,4,12,27,933.1,1009.4,27,22.2,19.9,65,23,36,2,4
2005,4,12,28,932.3,1004.9,29,23,20.2,59,23.7,27,2,4
2005,4,12,29,930.7,1006.4,27.8,22,19.1,59,22.1,20,2,6
2005,4,12,30,930.7,1006.7,26.8,21.8,19.3,64,22.4,18,2,5
2005,4,48,1,927,1000.7,34.4,23.2,17.6,37,20.1,5,4,2
2005,4,48,2,929.7,1004.1,33,23,18.1,41,20.8,14,   ,4
2005,4,48,3,929.6,1003.8,33.8,23,17.6,41,20.8,14,2,  
2005,4,48,4,931.1,1007.7,25,21.8,20.3,75,23.8,14,2,5
2005,4,48,5,931.1,1008,23.6,22.2,21.6,88,25.8,5,   ,1
2005,4,48,6,929.6,1005.6,27,21.6,18.9,61,21.8,0,0,2
2005,4,48,7,928.8,1004,26.6,23,21.4,73,25.5,18,2,4
2005,4,48,8,928.7,1003,32,21,14.2,33,16.2,0,0,4
2005,4,48,9,928.8,1002.8,33.2,24.2,20.1,46,23.5,0,0,2
2005,4,48,11,929.5,1004.2,31.6,23.6,19.9,50,23,14,2,1
2005,4,48,12,930.6,1005,32.2,23.6,19.6,47,22.8,14,2,2
2005,4,48,13,931.9,1006.5,33,23,18.1,41,20.8,18,2,4
2005,4,48,14,932.7,1007,33.8,23.6,18.7,41,21.6,18,1,5
2005,4,48,15,931.4,1005.5,35.6,21.8,14.7,30,16.7,14,2,3
2005,4,48,16,931.7,1005.5,35.6,22,14.4,28,16.4,9,2,4
2005,4,48,17,930.5,1003.9,36.2,21.6,13.1,25,15.1,9,   ,6
2005,4,48,18,930.7,1004.4,35.6,22.6,15.7,31,17.8,14,2,8
2005,4,48,19,931.3,1005.4,35,21.6,14,28,16.1,9,   ,9
2005,4,48,20,932.7,1007.8,31,21.6,16.6,42,18.9,18,2,11
2005,4,48,21,930.5,1004.2,35.6,22.2,14.9,29,16.9,9,2,  
2005,4,48,22,929.3,1003.2,35,22.2,15.3,31,17.4,14,   ,6
2005,4,48,23,929.5,1003.7,33.2,22.4,16.8,38,19.1,14,   ,6
2005,4,48,24,929.9,1004.7,33.2,21.8,15.6,35,17.7,14,22,6
2005,4,48,25,930.4,1005.6,29.6,21.2,16.7,46,19,14,2,7
2005,4,48,26,929.7,1004.4,32,22.6,17.9,43,20.5,14,   ,6
2005,4,48,27,929.1,1003.5,33,22.2,16.5,37,18.8,14,   ,7
2005,4,48,28,928.7,1004.2,28,22,19,58,22,14,2,6
2005,4,48,29,926.7,1001.6,33,22.6,17.3,39,19.7,5,   ,6
2005,4,48,30,925.7,999.1,36,21.6,13.3,26,15.1,27,2,1
2005,6,12,1,929.5,1005.7,26,22.6,21,74,24.9,32,2,2
2005,6,12,2,928.6,1004.4,27,22.6,20.5,68,24.1,32,2,6
2005,6,12,4,927.7,1002.4,30.2,29,18.2,49,20.9,36,2,5
2005,6,12,5,926.9,1002.5,27,21.6,18.9,62,21.8,0,0,10
2005,6,12,6,928.1,1003.1,30,21.6,17.2,46,19.6,23,   ,20
2005,6,12,7,929.7,1004.9,29.6,22.6,19,54,22.2,32,2,4
2005,6,12,8,926.9,1002.8,25.6,22,20.3,72,23.8,32,2,5
2005,6,12,9,926.8,1002.4,27,22.6,20.5,68,24.1,0,0,5
2005,6,12,11,928.7,1004.8,25.6,23,21.8,80,26.1,32,4,12
2005,6,12,12,928.3,1004.4,26,23,21.7,77,26,32,   ,10
2005,6,12,13,928.2,1003.7,27.6,22.6,20.3,64,23.8,32,2,11
2005,6,12,14,929.5,1005.5,27,21.8,19.2,63,22.2,0,0,6
2005,6,12,15,927.7,1005.4,27.6,23,21.2,71,25.2,5,2,6
2005,6,12,17,928.1,1003.6,28,22,19,58,22,23,2,5
2005,6,12,18,927.7,1003.5,27,21,17.9,57,20.5,32,2,7
2005,6,12,19,927.3,1003.6,25,21,19,69,22.2,27,4,19
2005,6,12,20,927.5,1003,28,21.8,18.7,57,21.6,27,4,11
2005,6,12,21,927.8,1004.1,24.6,21,19.2,72,22.2,0,0,9
2005,6,12,22,930.1,1006.3,26,21.4,19.1,66,22.1,36,4,11
2005,6,12,23,929.9,1006.1,25.8,21.6,19.5,68,22.7,0,0,8
2005,6,12,24,929.5,1005.7,25.4,21,18.8,67,21.7,32,4,10
2005,6,12,25,929.5,1006,25,21,19,69,22,0,0,8
2005,6,12,26,929.5,1006,24.6,20.6,18.5,69,21.3,23,4,10
2005,6,12,27,929.5,1005.7,26,21.2,18.8,64,21.7,32,4,8
2005,6,12,28,928.6,1004.9,24.8,20.6,18.4,68,21.2,23,4,11
2005,6,12,29,928.7,1005,25,20,17.3,62,19.7,23,4,4
2005,6,12,30,929,1005.2,25.6,20.6,18,63,20.6,23,2,10
2005,6,48,1,925,998.8,33.2,22.2,16.4,37,18.6,32,2,9
2005,6,48,2,930.4,1004.8,32.4,22,16.5,39,18.8,36,2,11
2005,6,48,3,924.5,997.9,34.6,22.6,16.4,34,18.6,0,0,7
2005,6,48,4,923.8,997,35.2,22.6,16,32,18.2,0,0,6
2005,6,48,5,924.4,997.8,35,22.2,15.3,31,17.4,5,2,6
2005,6,48,6,926.2,1001.1,30,22.6,19,52,22,14,   ,6
2005,6,48,7,925,999.1,32.6,22.2,16.8,39,19.1,32,2,7
2005,6,48,8,924.9,1000.6,25,23,22,83,26.4,32,2,6
2005,6,48,9,923.5,997.4,32.6,23,18.3,43,21,0,0,13
2005,6,48,11,926.1,1000.2,32.2,23.6,19.6,47,22.8,32,4,9
2005,6,48,12,924.8,998.7,33,21.8,15.7,36,17.8,36,   ,8
2005,6,48,13,925.2,999,34,22,15.5,33,17.6,32,2,12
2005,6,48,14,926.7,1001,32,23.2,19,46,22,32,2,4
2005,6,48,15,925.9,999.7,33.2,22.6,17.2,39,19.6,5,2,7
2005,6,48,16,925,998.8,33.6,23,18.1,41,20.8,36,   ,  
2005,6,48,17,924,997.7,33.6,23.6,18.8,42,21.7,23,2,6
2005,6,48,18,924.8,998.7,32.2,22.2,17,40,19.4,27,2,6
2005,6,48,19,924.9,999.1,31.6,22,17,42,19.4,27,6,7
2005,6,48,20,925.5,1001.6,34.2,22.6,21.9,87,20,0,0,7
2005,6,48,21,927.1,1002.9,27,22.6,20.5,68,24.1,0,0,8
2005,6,48,22,927.7,1003,28.8,22,18.6,54,21.4,36,2,7
2005,6,48,23,927.1,1001.8,31,22.6,18.5,47,21.3,36,2,  
2005,6,48,24,926.1,1000.7,30.8,22,18.6,48,21.4,36,2,11
2005,6,48,25,927.7,1002.7,30,22,17.9,48,20.5,0,0,8
2005,6,48,26,927.4,1002.4,29.6,21.8,17.8,49,20.4,23,4,8
2005,6,48,28,925.7,1000.6,29.2,21,16.6,47,18.9,23,4,10
2005,6,48,29,926.9,1001.8,30,21.6,17.2,46,19.6,23,4,11
2005,6,48,30,926.4,1001,31,22,17.4,44,19.9,23,4,11
2005,7,12,1,930.2,1005.9,27.6,22,19.3,60,22,23,2,8
2005,7,12,2,929.9,1006.4,24.6,20.6,18.5,69,21.3,27,2,6
2005,7,12,3,930.4,1006.9,24.6,20.4,18.5,72,21.6,27,2,9
2005,7,12,4,929.4,1005.6,26,21.6,19.4,67,22.5,27,2,8
2005,7,12,5,927.6,1003.4,26.8,21.2,18.3,61,21,27,2,7
2005,7,12,6,929.6,1005.8,26,21.2,18.8,64,21.7,32,4,8
2005,7,12,7,929.6,1005.8,25.2,21,18.9,68,21.8,32,6,9
2005,7,12,8,928.9,1005.2,25,20.6,18.3,66,21,32,4,9
2005,7,12,9,928.3,1004.6,24.8,20.6,18.4,68,21.2,23,1,7
2005,7,12,10,928.7,1005,24.6,21,19.2,72,22.2,27,12,9
2005,7,12,11,930.5,1006.2,27.4,21.8,19,60,22,23,4,8
2005,7,12,12,931.7,1006.5,32,20.6,13.9,33,15.9,32,2,8
2005,7,12,13,931.2,1007.4,25.2,21.6,19.8,72,23.1,32,2,8
